연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/02","미래에셋비전스팩6호","478440","KOSDAQ","2065","2080","2045","0.442513","3.369636",,,"0.137496239","26512.6032","17.647059","198371","11669","408013061","24000768"
"2026/02","미래에셋비전스팩11호","0099W0","KOSDAQ","2020","2040","1994","0.425816","0.633222",,,"0.002790047","274038.7478","23.529412","933675","54922","1877259779","110427046"
"2026/02","한국정보통신","025770","KOSDAQ","8170","8550","7800","1.745852","-0.044174",,,"0.006237315","32947.1852","5.882353","492333","28961","4068014550","239294974"
"2026/02","인지디스플레","037330","KOSDAQ","1504","1533","1429","1.966312","1.721932",,,"0.009763773","172789.1575","5.882353","1669464","98204","2502381239","147198896"
"2026/02","삼표시멘트","038500","KOSDAQ","17350","19650","10920","13.535947","0.017575",,,"0.00014138","2844223.6813","5.882353","295237611","18452351","4801515547450","300094721716"
"2026/02","이건홀딩스","039020","KOSDAQ","3465","4080","3400","2.702424","-0.724901",,,"0.001597314","272333.7009","11.764706","9825074","577946","39211159959","2306538821"
"2026/02","국순당","043650","KOSDAQ","4340","4380","3910","2.199381","3.206872",,,"0.006446212","54936.1043","5.882353","1065975","62704","4451893414","261876083"
"2026/02","에이치케이","044780","KOSDAQ","1382","1401","1231","2.315225","2.951168",,,"0.037599816","75922.6954","0","643778","37869","853942531","50231914"
"2026/02","우리로","046970","KOSDAQ","1448","1581","1396","2.683006","-0.334678",,,"0.001843092","1456227.8549","5.882353","15925456","936792","23833927295","1401995723"
"2026/02","시너지이노베이션","048870","KOSDAQ","2205","2460","2205","2.2927","-0.467739",,,"0.002029529","416152.6901","5.882353","6653533","391384","15723271551","924898327"
"2026/02","ES큐브","050120","KOSDAQ","2610","2800","2575","1.897879","2.440854",,,"0.03375946","34707.2321","0","987329","58078","2919200701","171717688"
"2026/02","에스폴리텍","050760","KOSDAQ","1236","1317","1235","1.864441","8.142235",,,"0.011558919","98382.8178","11.764706","4125920","242701","5790541321","340620078"
"2026/02","CG인바이츠","083790","KOSDAQ","1452","1479","1220","4.02995","5.444251",,,"0.006915197","383090.1524","0","6315877","371522","8648024945","508707350"
"2026/02","모바일어플라이언스","087260","KOSDAQ","1991","2275","1991","2.460921","-1.078953",,,"0.002262335","242485.2706","0","8173208","480777","17320647554","1018861621"
"2026/02","THE E&M","089230","KOSDAQ","1462","1462","1002","8.169575","10.224645",,,"0.012000431","358338.1887","0","7537261","443368","9636724333","566866137"
"2026/02","탑코미디어","134580","KOSDAQ","1871","2020","1783","2.935738","-0.602826",,,"0.014160596","90760.9374","0","1913688","112570","3667534163","215737304"
"2026/02","서진시스템","178320","KOSDAQ","47550","47550","33750","7.153681","2.650904",,,"0.000072462","1499682.6702","0","36698697","2158747","1424856442275","83815084840"
"2026/02","오늘이엔엠","192410","KOSDAQ","1162","1162","772","4.240614","0.598014",,,"0.005727924","260396.7499","11.764706","13245538","827846","12450945442","778184090"
"2026/02","에이디테크놀로지","200710","KOSDAQ","45500","47200","35350","5.481963","0.146178",,,"0.000312086","278458.5557","0","5359297","315253","221251400825","13014788284"
"2026/02","에이비온","203400","KOSDAQ","3155","3750","3155","3.410955","-0.0747",,,"0.000476569","741771.1897","11.764706","25639273","1508193","90984260587","5352015329"
"2026/02","브이원텍","251630","KOSDAQ","7000","7970","6850","2.756041","0.158237",,,"0.002435361","174110.817","0","2228453","131085","16286927480","958054558"
"2026/02","코어라인소프트","384470","KOSDAQ","3495","4415","3495","2.638153","-0.76908",,,"0.00391718","83584.3628","0","2807090","165123","11133822265","654930721"
"2026/02","이뮨온시아","424870","KOSDAQ","8370","10540","8200","3.139723","0.914413",,,"0.00046699","466459.7556","0","11480892","675347","103704369055","6100257003"
"2026/02","에스피소프트","443670","KOSDAQ","5200","5700","5180","3.060445","1.675945",,,"0.0028775","115544.1929","5.882353","3916750","230397","22282542555","1310737797"
"2026/02","라메디텍","462510","KOSDAQ","5190","5990","5090","5.835939","5.733505",,,"0.009320662","38656.2895","0","1486662","87451","8209403405","482906083"
"2026/02","하나31호스팩","469900","KOSDAQ","2100","2115","2065","0.656256","3.424362",,,"0.107196183","25066.6561","41.176471","283288","16664","593236080","34896240"
"2026/02","유안타제15호스팩","473050","KOSDAQ","2060","2070","2045","0.260709","-0.089771",,,"0.00772756","58637.3476","41.176471","618945","36409","1271194580","74776152"
"2026/02","미트박스","475460","KOSDAQ","7520","8380","7520","2.095375","0.692529",,,"0.004304591","60585.3457","0","1139061","67004","9263661155","544921244"
"2026/02","에이치엠씨제7호스팩","477340","KOSDAQ","2030","2040","2020","0.2624","0.273557",,,"0.005259422","79233.9676","41.176471","617192","36305","1253762460","73750733"
"2026/02","파이온엑스","900100","KOSDAQ","463","527","453","4.020189","3.626321",,,"0.021713602","203651.1311","11.764706","7679170","451716","3780278818","222369342"
"2026/02","한국기업평가","034950","KOSDAQ","102500","113900","96300","3.256555","2.739874",,,"0.00239325","5559.7506","5.882353","114352","6727","12210700950","718276526"
