연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/03","머니무브","179720","KONEX","12000","13300","9600","6.724184","1.416678",,,"19.655082501","3.6853","42.857143","553","40","6229420","444959"
"2026/03","아이오바이오","447690","KONEX","3550","3985","3170","10.240442","-1.602757",,,"43.498276052","279.1065","0","26316","1253","96505160","4595484"
"2026/03","타조이엔터테인먼트","476710","KONEX","16900","16900","15980","1.093584","5.367067",,,"0.446021709","3.8931","85.714286","230","77","3781500","1260500"
"2026/03","이성씨엔아이","379390","KONEX","5010","5050","4900","0.482907","1.101084",,,"13.665541527","81.0645","61.904762","1273","127","6317165","631717"
"2026/03","큐엠씨","136660","KONEX","1440","2200","1440","7.300855","-0.045981",,,"101.957082148","4519.2421","9.52381","29465","1733","47518109","2795183"
"2026/03","지에이이노더스","076340","KONEX","4695","4900","4200","3.83025","0.13927",,,"74.141322842","837.7671","19.047619","7352","460","32515400","2032213"
"2026/03","에피바이오텍","446440","KONEX","13960","14480","13830","1.330079","4.958551",,,"9.774716007","36.7431","28.571429","333","16","4620110","220005"
"2026/03","켈스","402420","KONEX","1475","1700","1475","2.761739","13.17436",,,"54.354249523","0.6152","71.428571","40","10","63200","15800"
"2026/03","라피치","403360","KONEX","7400","9000","7400","5.620468","2.457295",,,"11.256675816","872.7531","4.761905","11936","597","93108770","4655439"
"2026/03","루켄테크놀러지스","162120","KONEX","2985","3440","2390","4.543459","3.352797",,,"0.800688358","1845.4845","0","114988","5476","331934935","15806425"
"2026/03","제이엠멀티","254160","KONEX","4100","4500","3500","6.743519","0.685862",,,"41.800726489","275.9213","23.809524","27212","1512","105285010","5849167"
"2026/03","진코스텍","250030","KONEX","20400","21900","12880","6.225401","0.303439",,,"0.06518213","2331.3337","0","130803","6229","2224737710","105939891"
"2026/03","판도라티비","202960","KONEX","600","684","576","4.982227","0.19474",,,"6.347224442","3605.3136","9.52381","153841","7326","93778791","4465657"
"2026/03","데이터스트림즈","199150","KONEX","2600","2895","2600","3.965458","0.140178",,,"37.65871476","1170.8773","4.761905","21367","1017","56564800","2693562"
"2026/03","이비테크","208850","KONEX","5000","5580","4800","3.134244","-1.115898",,,"45.171761817","290.7265","14.285714","5313","313","26556210","1562130"
"2026/03","질경이","233990","KONEX","1993","1997","1800","4.273054","0.172522",,,"92.483437382","1652.645","38.095238","94281","4490","177617218","8457963"
"2026/03","엔지브이아이","093510","KONEX","599","998","521","12.508495","-1.680224",,,"3644.355651952","15.7698","14.285714","4108","274","2564209","170947"
"2026/03","엔솔바이오사이언스","140610","KONEX","13950","15610","13480","2.693431","-0.277679",,,"0.013298221","12038.1264","4.761905","311047","14812","4515959610","215045696"
"2026/03","미래엔에듀파트너","208890","KONEX","1000","1100","1000","3.64223","5.317993",,,"452.872821693","0.6571","76.190476","7","2","7699","2566"
"2026/03","SK시그넷","260870","KONEX","8900","9510","8650","3.164297","2.70442",,,"0.040886142","7966.3398","0","119743","5702","1095357240","52159869"
"2026/03","엘리비젼","276240","KONEX","452","503","315","8.719115","-0.809944",,,"918.38402658","2071.4935","23.809524","157327","7866","73153504","3657675"
"2026/03","EMB","278990","KONEX","3250","3700","2890","5.1194","3.469056",,,"13.809603205","62.58","38.095238","5932","297","18515305","925765"
"2026/03","탈로스","434190","KONEX","4565","4645","3570","5.112676","0.691817",,,"13.017722592","173.5386","9.52381","5962","284","24186835","1151754"
"2026/03","한국미라클피플사","331660","KONEX","16000","16000","15540","0.616303","20.899014",,,"8.415962786","0.0168","90.47619","1","1","16000","16000"
"2026/03","아이엘로보틱스","403810","KONEX","2135","2415","2000","4.702069","0.182506",,,"0.423363412","4599.9794","4.761905","242906","11567","530740307","25273348"
"2026/03","루트락","253610","KONEX","1360","1360","980","8.600276","-0.680266",,,"1524.644534646","1022.5691","4.761905","22982","1094","22418634","1067554"
"2026/03","유엑스엔","337840","KONEX","7690","8070","7470","1.339458","1.509621",,,"0.239603289","3878.4913","0","33582","1599","258939850","12330469"
"2026/03","KC산업","112190","KONEX","1189","1200","1099","3.327365","3.195317",,,"390.738717562","9507.2332","0","41110","1958","46951071","2235765"
"2026/03","바스칸바이오제약","354390","KONEX","4800","4800","3635","4.954751","2.734773",,,"0.787439894","964.0984","14.285714","36438","1735","143376480","6827451"
"2026/03","마이크로엔엑스","448780","KONEX","1598","1996","1391","8.566148","-0.348821",,,"558.197396764","34.8796","0","6882","328","11471149","546245"
"2026/03","수프로","185190","KONEX","899","1097","849","8.061168","-0.0036",,,"1475.867263917","115.527","14.285714","1960","98","1613931","80697"
"2026/03","티엘엔지니어링","413300","KONEX","1884","2575","1524","7.43902","0.643039",,,"480.385360132","72.9638","4.761905","2387","114","4702204","223914"
"2026/03","타스컴","336040","KONEX","3800","4200","3595","2.935033","4.747411",,,"57.905668495","62.5654","33.333333","592","31","2187760","115145"
"2026/03","씨앗","103660","KONEX","1378","1378","1000","6.304189","-0.249963",,,"939.983196666","1474.2494","9.52381","36358","1731","44049173","2097580"
"2026/03","아하","102950","KONEX","1215","1584","1215","3.183118","2.367503",,,"0.401617712","34293.9312","4.761905","198748","9464","277982984","13237285"
"2026/03","크로넥스","215570","KONEX","1259","1600","1168","7.357211","0.116597",,,"7.831165084","731.4691","9.52381","69439","3307","88312242","4205345"
"2026/03","레드우즈","266170","KONEX","1050","2645","1012","8.961198","-0.711534",,,"836.172181548","3.1105","42.857143","709","64","976816","88801"
"2026/03","블루탑","191600","KONEX","6950","7390","5790","5.952867","0.218142",,,"307.100955976","14.9943","23.809524","1529","118","8780250","675404"
"2026/03","파마리서치바이오","217950","KONEX","31800","33050","27750","4.044104","5.496542",,,"0.053590133","1513.2613","9.52381","54200","2581","1680256650","80012221"
"2026/03","나눔테크","244880","KONEX","1880","1998","1725","3.398729","1.856068",,,"192.679021001","927.2258","19.047619","59708","2843","99800313","4752396"
"2026/03","에스알바이오텍","270210","KONEX","24650","33300","24650","5.469228","1.625857",,,"0.853486681","812.9175","0","22141","1054","649822600","30943933"
"2026/03","태양기계","116100","KONEX","654","655","541","7.356659","0.323528",,,"340.788140824","3126.4297","9.52381","44563","2122","26109736","1243321"
"2026/03","코셋","189350","KONEX","1349","1498","1300","3.167259","1.95897",,,"80.282699665","1378.3641","0","38811","1848","52359169","2493294"
"2026/03","인바이츠바이오코아","216400","KONEX","4095","4100","3600","2.828449","2.189578",,,"61.563212028","169.6348","14.285714","3896","186","14351065","683384"
"2026/03","바이오텐","289170","KONEX","3275","3785","2800","9.707483","-0.94296",,,"420.548726745","87.7587","9.52381","5357","268","16272230","813612"
"2026/03","타임기술","318660","KONEX","3895","4195","3395","7.253478","0.754933",,,"2.484071386","394.3569","4.761905","21870","1041","84679495","4032357"
"2026/03","대동고려삼","178600","KONEX","1999","2315","1948","8.721849","-0.707064",,,"1499.418186225","102.0785","4.761905","8645","455","17357016","913527"
"2026/03","메디안디노스틱","233250","KONEX","9390","11260","9390","4.822281","7.950948",,,"66.287546768","151.4844","42.857143","2817","201","27020370","1930026"
"2026/03","엔더블유시","059180","KONEX","4835","4835","4830","0.02259","21",,,"0","0","95.238095","532","266","2572220","1286110"
"2026/03","엘에이티","311060","KONEX","3950","4170","3760","2.511326","1.594222",,,"73.199750546","1439.7797","23.809524","40815","2041","156123750","7806188"
"2026/03","도부","227420","KONEX","899","997","721","8.586494","-0.594711",,,"1030.898507644","165.4275","4.761905","10488","499","7351915","350091"
"2026/03","씨알푸드","236030","KONEX","2400","2400","1689","4.627372","0.48556",,,"130.654208878","72.3403","28.571429","943","45","1570889","74804"
"2026/03","아이티센코어","243870","KONEX","14380","14380","9950","4.344358","2.570245",,,"2.321316727","1142.8978","9.52381","18188","866","207783450","9894450"
"2026/03","썬테크","217320","KONEX","10940","10940","3300","6.155348","-1.300763",,,"139.047915402","4.1794","28.571429","988","58","6330040","372355"
"2026/03","대주이엔티","114920","KONEX","2410","3380","2365","9.021111","-1.06849",,,"537.469932275","163.022","4.761905","9475","451","23957120","1140815"
"2026/03","유니포인트","121060","KONEX","690","734","471","12.239652","-1.759175",,,"3339.720460518","257.1585","4.761905","47060","2241","34277250","1632250"
"2026/03","탑선","180060","KONEX","8950","9490","7000","4.352783","1.399623",,,"0.15941902","12315.1409","4.761905","235864","11232","1978083920","94194472"
"2026/03","틸론","217880","KONEX","1795","1795","1246","5.074449","-0.215587",,,"5.566658966","1358.4137","4.761905","50447","2402","71902244","3423916"
"2026/03","바이오프로테크","199290","KONEX","385","433","312","7.082464","1.410476",,,"1397.120394667","3569.4058","0","56899","2709","19786368","942208"
"2026/03","바이오인프라생명과학","266470","KONEX","97","198","93","7.455411","-0.490901",,,"3.829706966","6653.9914","0","555109","26434","71090737","3385273"
"2026/03","오션스바이오","332190","KONEX","1500","1552","1021","10.976173","-1.302422",,,"1586.915501363","82.6472","9.52381","11093","528","15742621","749649"
"2026/03","이엠티","232530","KONEX","10100","10500","5010","5.309904","-0.008723",,,"0.092696248","2755.4887","4.761905","206453","9831","1591304300","75776395"
"2026/03","지앤이헬스케어","299480","KONEX","405","437","341","7.912598","0.728431",,,"3750.490297128","6.7961","28.571429","1882","99","616136","32428"
"2026/03","인터로이드","311960","KONEX","1695","1699","1300","8.84094","-0.810409",,,"50.964414573","768.5806","9.52381","8864","422","12852464","612022"
