연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/04","가온전선","000500","KOSPI","241500","241500","100400","7.037779","-0.116217",,,"0.000935062","23328.209","4.545455","2313194","105145","389153108500","17688777659"
"2026/04","오리엔트바이오","002630","KOSPI","537","602","537","2.198057","0.884564",,,"0.004276886","612464.8307","9.090909","13414848","609766","7588008547","344909479"
"2026/04","영흥","012160","KOSPI","536","578","495","4.098997","0.39503",,,"0.028798236","243648.0004","0","6177953","280816","3352384831","152381129"
"2026/04","LG헬로비전","037560","KOSPI","2360","2420","2210","1.2316","0.36606",,,"0.003669326","147937.5607","18.181818","2705885","122995","6317636186","287165281"
"2026/04","LG씨엔에스","064400","KOSPI","65000","68200","56500","3.162886","0.237148",,,"0.000077826","324748.0038","4.545455","10853703","493350","694187372000","31553971455"
"2026/04","동양고속","084670","KOSPI","37800","42050","37800","3.18063","1.679699",,,"0.003028557","19536.4534","9.090909","340404","15473","13693434475","622428840"
"2026/04","삼양사","145990","KOSPI","48200","48900","44050","1.514497","-0.088011",,,"0.002629908","17355.7786","0","218151","9916","10173654650","462438848"
"2026/04","솔루스첨단소재2우B","33637L","KOSPI","3645","3915","3365","2.845651","1.866306",,,"0.052412369","18993.801","4.545455","1289022","58592","5034722376","228851017"
"2026/04","코람코라이프인프라리츠","357120","KOSPI","4685","4920","4500","1.121206","11.24578",,,"0.00116286","374321.9691","4.545455","2960711","134578","13896438331","631656288"
"2026/04","HS효성","487570","KOSPI","65500","65500","52800","3.270702","5.813633",,,"0.003998407","7255.9949","4.545455","446121","20278","27004334000","1227469727"
"2026/04","대동","000490","KOSPI","10130","10280","9250","2.730484","1.773001",,,"0.000721832","332775.3847","0","5418038","246274","53883896015","2449268001"
"2026/04","삼성화재","000810","KOSPI","461000","490000","441500","2.237147","0.292528",,,"0.000028419","204178.6586","0","2974235","135193","1399243686984","63601985772"
"2026/04","부국증권","001270","KOSPI","73000","77100","71100","2.82352","3.156843",,,"0.001708019","16493.363","4.545455","308690","14031","23010119400","1045914518"
"2026/04","SH에너지화학","002360","KOSPI","358","453","358","2.747877","2.17385",,,"0.002292376","2939559.6077","13.636364","45251848","2381676","18748943581","986786504"
"2026/04","TYM","002900","KOSPI","8050","8050","6450","2.440582","-0.249995",,,"0.001226368","191869.5696","0","6272267","285103","45420325135","2064560233"
"2026/04","한국석유","004090","KOSPI","16040","17320","15300","3.557331","3.431035",,,"0.000208339","403895.1492","9.090909","21160653","961848","357027329070","16228514958"
"2026/04","현대약품","004310","KOSPI","8620","9200","8300","3.255487","1.255626",,,"0.000698016","213393.4892","4.545455","9087082","413049","78624281495","3573830977"
